Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
13647,-0.21,0.09,0.96,-2.40,-10.78,-5.91,30.74
13657,-0.21,0.11,0.96,-0.24,-16.58,-4.52,30.65
13667,-0.20,0.14,0.96,4.23,-23.22,-2.98,30.55
13677,-0.19,0.15,0.93,4.98,-26.43,-2.24,30.65
13687,-0.18,0.16,0.91,5.40,-28.49,-3.62,30.65
13697,-0.19,0.16,0.89,6.63,-32.47,-5.10,30.69
13707,-0.20,0.16,0.84,4.98,-34.46,-6.63,30.69
13717,-0.20,0.15,0.79,0.44,-34.20,-9.36,30.69
13727,-0.20,0.15,0.78,-4.02,-30.96,-12.23,30.79
13737,-0.19,0.11,0.74,-7.98,-24.24,-12.72,30.60
13747,-0.18,0.09,0.71,-14.21,-13.50,-10.05,30.69
13757,-0.17,0.06,0.72,-20.67,-2.99,-7.94,30.55
13767,-0.15,0.02,0.76,-26.78,3.01,-9.05,30.65
13777,-0.16,-0.02,0.80,-30.15,-0.47,-12.05,30.74
13787,-0.15,-0.05,0.80,-29.16,-12.03,-16.29,30.74
13797,-0.13,-0.07,0.75,-29.98,-22.78,-22.56,30.65
13807,-0.10,-0.09,0.66,-34.18,-29.31,-29.28,30.69
13817,-0.08,-0.10,0.57,-44.47,-30.98,-34.76,30.69
13827,-0.10,-0.12,0.51,-58.35,-30.09,-37.42,30.69
13837,-0.13,-0.15,0.47,-73.22,-26.47,-37.45,30.69
13847,-0.14,-0.21,0.44,-86.50,-23.66,-35.37,30.60
13857,-0.13,-0.27,0.46,-99.45,-19.18,-33.57,30.65
13867,-0.13,-0.31,0.50,-109.77,-9.60,-30.06,30.65
13877,-0.13,-0.36,0.55,-116.27,-2.89,-27.07,30.65
13887,-0.10,-0.41,0.59,-119.28,7.21,-25.22,30.74
13897,-0.09,-0.45,0.61,-120.49,15.01,-24.52,30.74
13907,-0.07,-0.49,0.63,-118.17,18.15,-24.82,30.65
13917,-0.06,-0.50,0.60,-114.56,18.90,-24.60,30.74
13927,-0.02,-0.51,0.55,-111.05,22.61,-23.13,30.60
13937,0.05,-0.53,0.46,-111.44,30.56,-22.27,30.69
13947,0.09,-0.55,0.38,-118.11,39.86,-22.73,30.69
13957,0.15,-0.59,0.42,-124.38,42.20,-26.47,30.60
13967,0.22,-0.65,0.47,-128.31,42.35,-36.17,30.60
13977,0.20,-0.69,0.56,-125.60,37.54,-47.88,30.69
13987,0.17,-0.69,0.56,-118.69,30.27,-54.82,30.74
13997,0.20,-0.68,0.53,-111.97,28.60,-59.10,30.65
14007,0.20,-0.68,0.50,-106.67,33.77,-62.08,30.65
