Timestamp,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
1617,0.08,-0.21,1.02,-17.19,14.00,9.04,31.92
1627,0.06,-0.20,1.02,-20.24,12.03,7.73,31.92
1637,0.07,-0.19,1.00,-29.63,-2.21,6.67,31.92
1647,0.06,-0.12,0.99,-27.62,6.67,8.66,32.01
1657,0.05,-0.15,0.97,-27.24,-2.70,11.92,31.87
1667,0.01,-0.25,1.12,-24.41,-22.15,12.26,31.92
1677,0.03,-0.25,1.12,-15.71,-26.79,14.92,31.92
1687,0.06,-0.21,1.10,-14.17,-35.76,17.59,32.06
1697,0.11,-0.21,1.04,-11.44,-35.13,19.68,32.06
1707,0.17,-0.19,0.98,-15.66,-28.02,18.03,31.97
1717,0.21,-0.17,0.92,-26.03,-17.19,14.56,32.06
1727,0.24,-0.15,0.88,-37.66,-3.63,9.91,31.97
1737,0.23,-0.16,0.90,-47.37,7.86,5.63,31.97
1747,0.22,-0.21,0.96,-54.03,15.30,1.86,32.06
1757,0.20,-0.25,1.02,-56.79,18.70,-2.63,31.97
1767,0.17,-0.28,1.09,-56.79,22.00,-6.09,31.97
1777,0.14,-0.31,1.13,-54.90,25.39,-7.25,31.97
1787,0.10,-0.32,1.24,-51.30,24.41,-4.81,31.97
1797,0.12,-0.31,1.25,-45.33,41.37,-1.47,31.92
1807,0.02,-0.31,1.29,-38.89,30.85,0.95,31.92
1817,0.03,-0.25,1.30,-46.56,22.08,0.72,31.92
1827,0.01,-0.26,1.28,-47.01,5.97,1.97,32.01
1837,-0.01,-0.24,1.26,-56.35,-14.63,4.78,32.01
1847,0.03,-0.28,1.30,-52.69,-23.51,10.00,31.92
1857,0.10,-0.38,1.34,-44.31,-17.40,12.29,32.01
1867,0.16,-0.43,1.43,-31.73,-7.73,8.90,31.87
1877,0.16,-0.44,1.49,-30.76,-2.32,3.94,32.11
1887,0.16,-0.42,1.51,-29.22,0.40,-1.39,32.01
1897,0.19,-0.38,1.49,-16.06,13.68,-1.82,32.01
1907,0.17,-0.33,1.51,-8.05,18.81,-0.95,31.97
1917,0.12,-0.30,1.54,-12.15,20.08,-0.89,31.97
1927,0.10,-0.31,1.56,-19.07,16.90,1.53,31.97
1937,0.09,-0.34,1.60,-16.72,5.71,2.09,31.97
1947,0.09,-0.38,1.64,-13.16,-10.37,0.05,31.97
1957,0.13,-0.48,1.67,-6.41,-18.56,-0.11,32.06
1967,0.11,-0.56,1.73,7.15,-28.32,-3.27,31.97
1977,0.17,-0.64,1.79,23.04,-25.56,-5.79,31.97
1987,0.24,-0.63,1.73,41.07,-25.37,-9.33,31.87
1997,0.25,-0.57,1.65,51.51,-28.32,-15.73,32.06
2007,0.26,-0.52,1.50,54.37,-27.86,-18.98,31.97
2017,0.23,-0.50,1.39,49.85,-29.48,-21.11,31.97
2027,0.24,-0.51,1.36,48.06,-28.79,-23.02,31.92
2037,0.21,-0.56,1.36,53.45,-37.79,-27.39,31.92
2047,0.19,-0.58,1.34,59.94,-53.15,-28.85,31.92
