Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
161047,0.14,-0.30,0.98,10.03,-10.09,-4.75,30.69
161057,0.16,-0.29,0.97,8.27,-0.60,4.24,30.60
161067,0.20,-0.31,1.00,5.02,8.31,10.84,30.51
161077,0.23,-0.32,1.05,2.20,15.40,13.05,30.69
161087,0.21,-0.35,1.11,-1.53,16.63,10.17,30.60
161097,0.17,-0.43,1.21,1.01,7.40,4.89,30.65
161107,0.13,-0.43,1.26,2.14,-4.18,-3.65,30.65
161117,0.13,-0.42,1.26,6.43,-15.88,-12.41,30.55
161127,0.14,-0.38,1.19,11.85,-23.10,-19.19,30.65
161137,0.15,-0.32,1.12,15.60,-23.98,-24.61,30.55
161147,0.15,-0.25,1.05,16.90,-20.89,-27.82,30.55
161157,0.14,-0.20,1.01,16.12,-15.15,-29.51,30.65
161167,0.13,-0.16,1.03,16.44,-14.38,-30.03,30.60
161177,0.13,-0.12,1.03,18.46,-11.94,-31.01,30.51
161187,0.14,-0.09,1.01,21.42,-9.25,-31.22,30.60
161197,0.16,-0.05,0.96,23.22,-5.85,-28.76,30.60
161207,0.19,-0.03,0.94,23.80,0.90,-26.72,30.60
161217,0.20,-0.01,0.94,20.79,8.15,-26.85,30.60
161227,0.21,-0.01,0.95,14.17,12.23,-28.21,30.65
161237,0.20,-0.01,0.97,7.44,11.18,-29.91,30.55
161247,0.20,-0.02,1.02,2.75,8.38,-33.66,30.65
161257,0.21,-0.05,1.06,-0.14,4.21,-41.65,30.65
161267,0.20,-0.06,1.06,-0.49,-2.56,-51.59,30.55
161277,0.18,-0.04,1.02,0.34,-7.50,-56.81,30.55
161287,0.19,-0.03,1.00,0.49,-7.65,-60.24,30.65
161297,0.18,-0.02,0.98,-0.46,-3.68,-62.03,30.65
161307,0.16,0.01,0.98,-3.33,1.69,-61.86,30.60
161317,0.13,0.02,0.97,-6.29,7.30,-57.19,30.60
161327,0.12,-0.01,1.00,-9.10,11.76,-50.44,30.60
161337,0.14,-0.04,1.03,-10.58,14.17,-43.65,30.60
161347,0.17,-0.09,1.03,-13.04,17.54,-40.95,30.51
161357,0.20,-0.14,1.06,-14.98,17.73,-45.02,30.65
161367,0.19,-0.17,1.10,-16.06,14.99,-53.31,30.60
161377,0.19,-0.17,1.11,-15.86,10.31,-60.72,30.55
161387,0.18,-0.15,1.09,-16.50,7.22,-59.21,30.55
161397,0.19,-0.17,1.08,-16.56,7.88,-51.47,30.55
161407,0.25,-0.20,1.04,-16.70,17.25,-35.01,30.65
161417,0.34,-0.27,1.07,-19.18,30.96,-21.91,30.55
161427,0.43,-0.36,1.12,-19.50,43.44,-19.69,30.55
161437,0.41,-0.47,1.22,-15.39,38.78,-26.89,30.65
161447,0.40,-0.47,1.27,-14.99,29.47,-43.24,30.60
161457,0.34,-0.49,1.33,-18.00,5.53,-62.52,30.60
161467,0.30,-0.47,1.36,-24.24,-18.90,-82.84,30.60
161477,0.19,-0.41,1.35,-21.65,-35.42,-97.91,30.60
161487,0.13,-0.35,1.27,-15.97,-30.69,-101.53,30.60
161497,0.03,-0.30,1.18,0.53,-23.69,-81.92,30.60
161507,0.04,-0.25,1.05,18.26,3.22,-41.22,30.51
161517,0.15,-0.30,1.00,26.49,37.28,-2.37,30.60
161527,0.25,-0.36,1.03,27.15,54.14,17.37,30.55
161537,0.33,-0.47,0.97,24.76,64.69,14.90,30.65
161547,0.38,-0.50,1.05,13.18,45.39,-1.36,30.55
161557,0.27,-0.51,1.14,12.08,11.01,-27.82,30.65
161567,0.22,-0.49,1.10,13.57,-18.26,-54.46,30.65
161577,0.15,-0.41,1.00,15.79,-34.96,-70.78,30.65
161587,0.05,-0.29,0.90,13.10,-37.39,-75.25,30.65
161597,-0.01,-0.23,0.85,9.95,-29.68,-69.08,30.51
161607,-0.07,-0.18,0.81,6.47,-16.69,-53.92,30.60
161617,-0.11,-0.19,0.82,6.60,-8.37,-37.73,30.51
161627,-0.08,-0.21,0.81,13.13,-3.24,-23.59,30.51
161637,-0.04,-0.22,0.80,17.63,1.82,-14.43,30.60
161647,0.01,-0.25,0.77,17.69,4.89,-9.62,30.60
161657,0.02,-0.26,0.74,9.25,7.51,-6.95,30.55
161667,-0.01,-0.24,0.80,-6.46,6.49,-4.14,30.55
161677,-0.00,-0.28,0.81,-19.44,0.11,-1.69,30.65
161687,-0.01,-0.34,0.82,-25.54,-0.85,3.10,30.65
161697,-0.00,-0.38,0.84,-26.73,1.51,8.44,30.55
161707,0.01,-0.45,0.87,-24.03,5.92,14.20,30.55
161717,0.05,-0.52,0.89,-18.84,11.39,19.95,30.55
161727,0.08,-0.56,0.89,-14.06,18.84,22.67,30.74
161737,0.11,-0.58,0.89,-13.19,24.23,25.24,30.60
161747,0.12,-0.53,0.82,-16.17,26.73,26.98,30.60
161757,0.09,-0.53,0.80,-26.09,25.73,29.33,30.51
161767,0.03,-0.51,0.80,-39.16,20.03,34.72,30.51
161777,-0.03,-0.57,0.88,-46.41,15.31,42.52,30.60
161787,-0.07,-0.61,0.93,-46.05,10.85,53.04,30.55
161797,-0.00,-0.69,0.94,-40.29,11.16,60.82,30.51
161807,0.09,-0.77,0.96,-31.56,12.17,59.74,30.55
161817,0.12,-0.84,0.97,-26.93,9.47,50.50,30.55
161827,0.14,-0.84,0.95,-22.61,3.47,39.68,30.65
161837,0.11,-0.80,0.94,-22.70,-3.98,30.02,30.55
161847,0.10,-0.74,0.94,-25.10,-11.04,22.00,30.65
161857,0.04,-0.68,0.96,-28.08,-18.60,17.79,30.65
161867,-0.01,-0.58,1.03,-29.47,-23.95,19.34,30.55
161877,-0.07,-0.48,1.12,-23.76,-35.47,23.24,30.51
161887,-0.13,-0.47,1.20,-18.15,-54.24,29.80,30.51
161897,-0.14,-0.49,1.21,-15.65,-67.95,36.53,30.51
161907,-0.03,-0.54,1.16,-10.96,-67.59,45.08,30.60
161917,0.03,-0.66,1.16,-6.12,-59.92,51.48,30.65
161927,0.13,-0.78,1.21,8.96,-52.31,55.51,30.60
161937,0.20,-0.85,1.26,31.50,-63.63,48.58,30.60
161947,0.29,-0.85,1.07,50.58,-81.44,38.35,30.55
161957,0.40,-0.76,0.82,48.52,-88.61,28.87,30.65
161967,0.51,-0.61,0.60,39.88,-82.17,23.73,30.55
161977,0.57,-0.47,0.49,27.28,-54.35,24.67,30.55
161987,0.61,-0.49,0.49,12.98,-15.48,25.01,30.55
161997,0.51,-0.55,0.58,0.90,21.66,19.68,30.55
162007,0.36,-0.64,0.78,-9.31,45.62,15.79,30.46
162017,0.21,-0.70,0.94,-11.80,50.98,13.85,30.55
162027,0.09,-0.71,1.08,-3.88,46.99,12.85,30.60
162037,0.05,-0.74,1.16,7.47,35.21,10.99,30.60
162047,0.10,-0.73,1.09,21.25,16.66,4.82,30.60
162057,0.19,-0.61,0.90,29.19,12.81,-1.28,30.51
162067,0.27,-0.51,0.75,34.26,15.31,-8.15,30.60
162077,0.28,-0.50,0.71,31.68,23.65,-16.90,30.60
162087,0.20,-0.47,0.71,22.41,28.14,-21.51,30.55
162097,0.13,-0.50,0.73,15.24,25.54,-25.89,30.55
162107,0.05,-0.48,0.73,9.95,17.98,-33.82,30.65
162117,-0.08,-0.32,0.68,-0.11,15.18,-33.40,30.65
162127,-0.19,-0.19,0.72,-8.46,11.18,-23.69,30.65
162137,-0.22,-0.20,0.78,-11.54,10.06,-10.05,30.55
162147,-0.17,-0.18,0.79,-16.67,13.21,-0.52,30.65
162157,-0.12,-0.17,0.79,-28.82,15.77,8.78,30.55
162167,0.00,-0.21,0.86,-36.60,22.90,16.93,30.51
162177,0.09,-0.32,0.97,-40.41,32.93,23.19,30.51
162187,0.18,-0.48,1.10,-38.66,45.48,21.54,30.60
162197,0.20,-0.59,1.22,-33.91,45.39,9.80,30.60
162207,0.14,-0.57,1.26,-24.11,32.41,-0.85,30.60
162217,0.09,-0.48,1.16,-14.85,20.52,-6.81,30.65
162227,0.07,-0.39,1.10,-15.25,15.60,-6.64,30.60
162237,0.07,-0.35,1.04,-17.02,15.62,-3.15,30.60
162247,0.05,-0.36,1.00,-21.59,23.08,1.71,30.55
162257,0.05,-0.39,1.04,-22.70,28.38,3.56,30.65
162267,0.01,-0.45,1.07,-21.21,25.95,3.42,30.65
162277,-0.02,-0.47,1.10,-16.56,17.19,2.26,30.55
