Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
204847,0.18,-0.15,0.93,-16.06,-36.89,-23.62,30.41
204857,0.16,-0.09,0.94,-15.82,-33.66,-27.76,30.46
204867,0.14,-0.02,0.94,-15.04,-29.31,-29.51,30.41
204877,0.11,0.04,0.96,-13.76,-29.88,-30.05,30.46
204887,0.11,0.10,1.00,-15.95,-32.52,-33.92,30.46
204897,0.10,0.12,1.01,-19.05,-40.90,-39.42,30.46
204907,0.14,0.13,0.99,-20.66,-48.75,-45.28,30.37
204917,0.15,0.18,0.93,-22.63,-52.90,-47.77,30.37
204927,0.24,0.20,0.87,-32.85,-45.91,-43.86,30.41
204937,0.31,0.17,0.88,-50.41,-32.67,-36.12,30.41
204947,0.38,0.06,1.01,-64.90,-18.11,-30.79,30.41
204957,0.45,-0.08,1.21,-73.71,1.51,-32.92,30.41
204967,0.50,-0.25,1.42,-63.80,11.79,-37.95,30.41
204977,0.54,-0.40,1.55,-38.08,20.02,-48.24,30.51
204987,0.59,-0.47,1.55,-11.04,29.45,-59.82,30.37
204997,0.58,-0.43,1.53,9.07,37.69,-73.08,30.46
205007,0.54,-0.35,1.46,20.70,42.12,-82.38,30.37
205017,0.50,-0.31,1.41,22.95,48.50,-85.33,30.37
205027,0.49,-0.29,1.39,19.77,51.25,-88.09,30.46
205037,0.46,-0.28,1.37,19.63,56.44,-94.12,30.41
205047,0.40,-0.29,1.37,21.30,62.69,-94.92,30.51
205057,0.36,-0.27,1.35,25.73,63.48,-94.23,30.41
205067,0.32,-0.25,1.32,32.89,66.35,-90.96,30.41
205077,0.28,-0.21,1.30,39.05,75.05,-91.01,30.37
205087,0.18,-0.20,1.31,45.25,76.84,-89.51,30.46
205097,0.12,-0.20,1.29,51.34,71.91,-84.73,30.37
205107,0.05,-0.20,1.27,57.86,64.69,-81.39,30.46
205117,0.00,-0.15,1.23,64.56,63.85,-76.82,30.46
205127,-0.03,-0.08,1.19,72.92,61.47,-66.14,30.46
205137,-0.05,-0.03,1.10,76.18,61.28,-52.24,30.37
205147,-0.07,-0.00,1.05,69.57,58.79,-38.00,30.51
205157,-0.07,-0.02,1.00,60.08,47.51,-27.40,30.41
205167,-0.02,-0.08,1.00,48.78,40.40,-25.02,30.51
205177,0.00,-0.20,1.08,41.28,27.74,-29.92,30.41
205187,0.04,-0.30,1.10,34.05,6.26,-39.02,30.41
205197,0.13,-0.40,1.08,32.64,-7.63,-42.31,30.46
205207,0.20,-0.48,1.06,32.79,-13.37,-38.95,30.37
205217,0.28,-0.59,1.07,34.05,-12.75,-35.22,30.37
205227,0.36,-0.61,0.98,36.50,-6.99,-33.63,30.46
205237,0.42,-0.56,0.84,38.23,9.05,-32.44,30.46
205247,0.38,-0.50,0.72,33.48,28.75,-31.42,30.37
205257,0.23,-0.46,0.71,19.89,42.09,-30.79,30.41
205267,0.12,-0.45,0.77,0.47,44.61,-27.89,30.41
205277,-0.02,-0.48,0.85,-14.56,27.65,-23.24,30.51
205287,-0.02,-0.53,0.91,-30.08,10.06,-20.78,30.41
205297,0.02,-0.65,1.03,-40.47,-3.85,-19.98,30.37
205307,0.12,-0.78,1.12,-44.87,-17.94,-23.10,30.46
205317,0.18,-0.95,1.11,-40.85,-22.26,-28.31,30.46
205327,0.20,-1.04,1.04,-18.29,-24.96,-28.95,30.46
205337,0.17,-0.98,0.94,6.46,-18.69,-27.44,30.37
205347,0.11,-0.83,0.85,24.40,-26.18,-20.40,30.37
205357,0.17,-0.64,0.73,32.18,-44.85,-10.69,30.46
205367,0.27,-0.56,0.59,27.95,-68.08,-6.05,30.41
205377,0.46,-0.56,0.46,18.69,-74.00,-5.69,30.51
205387,0.56,-0.63,0.41,9.44,-65.40,-3.60,30.32
205397,0.53,-0.76,0.46,3.11,-41.63,2.95,30.51
205407,0.50,-0.85,0.56,2.50,-8.93,12.00,30.41
205417,0.35,-0.91,0.73,3.15,12.78,19.08,30.46
205427,0.18,-0.97,0.97,2.09,9.19,17.57,30.37
205437,0.11,-0.95,1.12,8.99,-7.71,10.00,30.37
205447,0.01,-0.78,1.09,18.90,-25.25,6.03,30.37
205457,0.04,-0.66,0.99,24.72,-30.12,11.89,30.37
205467,0.07,-0.60,0.89,24.47,-26.14,21.76,30.37
205477,0.07,-0.56,0.89,16.11,-14.55,30.95,30.41
205487,0.06,-0.57,0.95,6.40,-12.66,39.54,30.41
205497,0.08,-0.62,0.96,1.39,-15.66,41.47,30.51
205507,0.10,-0.70,0.96,-0.24,-30.53,38.50,30.41
