Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
15547,0.21,0.12,0.78,-7.21,-1.06,3.05,30.84
15557,0.21,0.10,0.81,-10.67,8.51,4.37,30.88
15567,0.19,0.08,0.85,-13.32,11.47,4.42,30.79
15577,0.18,0.06,0.88,-13.80,9.69,3.15,30.79
15587,0.16,0.06,0.90,-15.21,10.08,2.96,30.69
15597,0.14,0.03,0.92,-14.66,10.80,4.24,30.74
15607,0.13,0.03,0.95,-14.25,9.66,4.68,30.84
15617,0.12,0.02,0.94,-14.35,4.76,3.21,30.84
15627,0.11,0.03,0.90,-13.98,-1.99,1.13,30.84
15637,0.11,0.05,0.85,-13.08,-10.50,-0.87,30.84
15647,0.15,0.09,0.78,-14.27,-15.95,-3.22,30.79
15657,0.18,0.14,0.72,-20.72,-16.54,-2.74,30.88
15667,0.19,0.15,0.68,-26.43,-15.05,-2.75,30.88
15677,0.19,0.16,0.65,-32.29,-9.29,-0.44,30.79
15687,0.17,0.14,0.65,-37.43,-1.34,3.24,30.79
15697,0.17,0.11,0.67,-40.46,7.54,7.63,30.84
15707,0.15,0.08,0.71,-42.35,14.04,11.05,30.74
15717,0.14,0.05,0.73,-44.43,15.89,12.04,30.84
15727,0.15,0.03,0.74,-44.15,18.09,11.95,30.84
15737,0.15,0.03,0.73,-45.54,20.56,12.03,30.84
15747,0.15,0.01,0.74,-49.31,21.90,11.86,30.84
15757,0.13,0.02,0.74,-53.61,20.71,10.62,30.88
15767,0.10,0.03,0.74,-56.99,14.94,9.55,30.88
15777,0.09,0.02,0.72,-59.66,5.57,8.03,30.79
15787,0.10,-0.00,0.69,-60.90,-4.15,7.11,30.84
15797,0.13,-0.02,0.61,-63.50,-5.92,7.66,30.79
15807,0.15,-0.03,0.55,-69.63,-2.98,8.51,30.84
15817,0.17,-0.06,0.53,-75.64,4.24,10.02,30.84
15827,0.16,-0.08,0.54,-80.85,12.78,11.82,30.84
15837,0.13,-0.12,0.56,-84.49,17.16,12.57,30.84
15847,0.12,-0.19,0.58,-84.39,18.23,11.45,30.93
15857,0.12,-0.20,0.56,-81.65,22.32,10.57,30.79
15867,0.10,-0.17,0.52,-81.54,27.12,11.83,30.88
15877,0.08,-0.17,0.50,-84.80,30.71,13.95,30.79
