Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
165897,0.00,-0.98,-0.11,-5.85,3.97,6.67,30.37
165907,0.01,-0.98,-0.11,-5.88,4.06,7.08,30.41
165917,0.02,-0.99,-0.10,-6.92,3.88,6.08,30.51
165927,0.02,-0.98,-0.07,-8.24,3.56,3.86,30.51
165937,0.03,-0.97,-0.07,-7.97,2.89,1.97,30.41
165947,0.02,-0.95,-0.06,-6.29,4.09,1.94,30.41
165957,0.00,-0.93,-0.06,-4.72,5.85,3.92,30.32
165967,-0.01,-0.92,-0.07,-4.84,7.80,6.50,30.46
165977,-0.01,-0.93,-0.08,-6.96,8.79,8.95,30.46
165987,-0.01,-0.94,-0.07,-9.60,9.08,9.82,30.46
165997,-0.01,-0.95,-0.05,-11.10,8.35,9.21,30.46
166007,-0.00,-0.95,-0.03,-11.63,7.79,7.08,30.37
166017,-0.02,-0.94,-0.02,-10.44,6.41,4.72,30.37
166027,-0.03,-0.93,-0.05,-9.08,4.82,3.59,30.46
166037,-0.04,-0.92,-0.05,-8.29,3.66,4.23,30.41
166047,-0.05,-0.91,-0.06,-8.09,1.47,6.75,30.41
166057,-0.03,-0.89,-0.08,-9.24,4.76,8.50,30.41
166067,-0.04,-0.87,-0.07,-10.79,2.60,9.19,30.41
166077,-0.03,-0.87,-0.08,-13.82,4.67,9.11,30.41
166087,-0.02,-0.87,-0.06,-15.44,3.28,8.11,30.41
166097,-0.02,-0.86,-0.07,-16.85,2.49,6.90,30.37
166107,-0.01,-0.85,-0.07,-18.00,2.82,5.25,30.46
166117,-0.01,-0.85,-0.07,-19.33,2.24,2.21,30.37
166127,-0.02,-0.84,-0.06,-20.44,1.76,-0.69,30.37
166137,-0.03,-0.81,-0.07,-20.64,0.08,-2.24,30.37
166147,-0.03,-0.77,-0.09,-20.79,0.32,-1.50,30.46
166157,-0.04,-0.75,-0.12,-20.99,2.53,1.30,30.46
166167,-0.03,-0.74,-0.12,-21.37,4.56,5.02,30.41
166177,-0.04,-0.74,-0.13,-22.35,5.37,7.74,30.41
166187,-0.03,-0.75,-0.11,-23.18,5.76,9.97,30.51
166197,-0.02,-0.76,-0.12,-23.22,6.70,11.59,30.41
166207,-0.02,-0.78,-0.13,-22.27,7.66,12.70,30.41
166217,-0.03,-0.80,-0.13,-22.92,6.69,12.00,30.41
166227,-0.03,-0.81,-0.14,-24.76,5.95,10.73,30.46
166237,-0.05,-0.82,-0.14,-26.31,2.82,9.16,30.37
166247,-0.05,-0.82,-0.13,-25.44,0.78,7.39,30.46
166257,-0.04,-0.82,-0.14,-24.75,0.08,5.56,30.46
166267,-0.03,-0.82,-0.14,-23.95,-1.18,4.15,30.46
166277,-0.03,-0.79,-0.15,-23.80,-3.02,2.52,30.46
166287,-0.02,-0.79,-0.15,-23.40,-6.24,1.08,30.37
166297,-0.02,-0.78,-0.18,-24.50,-6.06,0.60,30.41
166307,-0.04,-0.79,-0.19,-24.70,-6.32,1.82,30.41
166317,-0.04,-0.81,-0.20,-23.82,-5.77,4.34,30.41
166327,-0.06,-0.84,-0.20,-23.57,-4.60,6.58,30.41
166337,-0.06,-0.86,-0.21,-24.11,-4.52,9.08,30.41
166347,-0.04,-0.85,-0.21,-25.51,-3.07,10.26,30.41
166357,-0.03,-0.85,-0.20,-25.71,-1.05,10.46,30.37
166367,-0.03,-0.84,-0.18,-23.62,0.46,11.27,30.37
166377,-0.04,-0.86,-0.18,-19.21,0.52,13.34,30.46
166387,-0.05,-0.89,-0.15,-12.72,-0.56,17.31,30.37
166397,-0.03,-0.91,-0.14,-4.70,-0.92,22.60,30.46
166407,-0.01,-0.91,-0.18,3.05,1.15,26.47,30.37
166417,0.02,-0.89,-0.24,8.89,8.11,26.93,30.32
166427,0.06,-0.81,-0.32,9.53,23.05,25.51,30.41
166437,0.05,-0.75,-0.37,4.21,23.88,18.78,30.51
166447,0.05,-0.71,-0.39,-8.47,22.73,8.34,30.41
166457,0.04,-0.72,-0.37,-22.52,18.20,-5.89,30.41
166467,0.01,-0.76,-0.37,-32.52,10.56,-21.13,30.41
166477,-0.05,-0.79,-0.35,-37.54,3.24,-32.06,30.37
166487,-0.12,-0.81,-0.32,-38.64,-1.82,-34.06,30.37
166497,-0.17,-0.83,-0.29,-36.06,-2.29,-27.85,30.46
166507,-0.17,-0.85,-0.27,-29.79,-0.37,-17.95,30.37
166517,-0.14,-0.89,-0.28,-20.89,5.60,-8.64,30.46
166527,-0.12,-0.93,-0.28,-13.45,7.76,-2.46,30.37
166537,-0.09,-0.94,-0.29,-7.79,4.95,1.11,30.32
166547,-0.08,-0.97,-0.33,-4.46,2.58,3.44,30.51
166557,-0.07,-1.00,-0.35,-5.01,3.42,3.42,30.51
166567,-0.07,-1.00,-0.34,-10.52,3.66,2.60,30.41
166577,-0.05,-0.99,-0.34,-16.11,-0.37,-1.13,30.46
166587,-0.05,-1.01,-0.33,-20.09,-7.76,-7.13,30.51
166597,-0.04,-1.02,-0.32,-21.95,-14.14,-11.76,30.37
166607,-0.04,-1.03,-0.34,-21.66,-17.04,-13.45,30.46
166617,-0.04,-1.03,-0.35,-23.40,-13.40,-12.26,30.46
166627,-0.05,-1.05,-0.34,-28.44,-10.70,-8.82,30.46
166637,-0.05,-1.06,-0.36,-32.78,-7.85,-5.13,30.37
166647,-0.04,-1.08,-0.35,-30.84,-2.98,-3.02,30.27
166657,-0.02,-1.09,-0.37,-26.44,1.59,-3.39,30.41
166667,-0.04,-1.08,-0.36,-23.66,-2.18,-7.31,30.32
166677,-0.01,-1.06,-0.38,-25.65,-8.50,-13.11,30.41
166687,-0.01,-1.03,-0.42,-27.18,-11.53,-18.35,30.41
166697,-0.03,-1.02,-0.46,-29.31,-12.61,-21.24,30.51
166707,-0.05,-1.00,-0.52,-29.98,-10.55,-19.22,30.37
166717,-0.10,-0.98,-0.55,-31.45,-6.60,-11.56,30.32
166727,-0.15,-0.97,-0.57,-38.38,-7.15,-2.90,30.46
166737,-0.13,-1.00,-0.55,-45.59,-11.74,3.73,30.46
166747,-0.11,-1.02,-0.52,-54.96,-13.82,4.38,30.46
166757,-0.06,-1.04,-0.45,-62.18,-19.69,-2.69,30.46
166767,-0.01,-1.07,-0.42,-59.62,-26.76,-12.64,30.37
166777,-0.00,-1.06,-0.43,-52.81,-28.49,-20.50,30.37
166787,-0.03,-1.05,-0.46,-44.79,-30.99,-22.56,30.41
166797,-0.05,-1.04,-0.51,-37.60,-27.48,-16.43,30.41
166807,-0.05,-1.05,-0.54,-33.53,-15.15,-6.67,30.41
