Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
144177,-0.09,-1.14,0.17,-7.53,4.70,-3.21,30.41
144187,-0.09,-1.14,0.19,2.76,0.02,0.66,30.41
144197,-0.07,-1.11,0.15,10.23,-0.27,4.73,30.41
144207,-0.04,-1.08,0.14,14.27,-0.14,6.67,30.46
144217,-0.02,-1.06,0.13,15.40,2.00,5.92,30.46
144227,0.01,-1.00,0.12,13.79,2.63,3.68,30.55
144237,0.02,-0.98,0.10,12.26,3.88,0.98,30.46
144247,0.03,-0.96,0.09,11.45,6.66,-2.44,30.46
144257,0.02,-0.95,0.10,10.85,6.53,-5.79,30.55
144267,-0.01,-0.91,0.10,8.76,5.48,-7.69,30.46
144277,-0.03,-0.88,0.11,6.78,4.41,-7.31,30.46
144287,-0.04,-0.84,0.10,4.98,4.87,-4.75,30.51
144297,-0.05,-0.82,0.08,3.39,6.60,1.15,30.51
144307,-0.06,-0.83,0.07,0.46,8.95,8.03,30.51
144317,-0.07,-0.84,0.08,-2.31,10.60,14.63,30.51
144327,-0.08,-0.87,0.12,-5.18,10.64,19.19,30.51
144337,-0.07,-0.90,0.15,-7.27,9.88,20.50,30.55
144347,-0.06,-0.92,0.19,-7.47,7.07,17.68,30.51
144357,-0.03,-0.92,0.19,-5.57,4.18,12.06,30.55
144367,0.00,-0.90,0.19,-3.71,2.31,4.78,30.37
144377,0.01,-0.86,0.18,-1.56,-1.04,-2.18,30.46
144387,0.00,-0.83,0.16,0.61,-2.96,-8.08,30.46
144397,0.01,-0.79,0.12,0.61,-2.56,-11.34,30.55
144407,0.02,-0.76,0.07,-2.46,0.69,-12.43,30.46
144417,0.00,-0.73,0.06,-8.44,1.62,-12.46,30.46
144427,-0.02,-0.72,0.07,-14.43,1.82,-13.10,30.51
144437,-0.03,-0.74,0.06,-19.18,0.35,-13.40,30.51
144447,-0.04,-0.74,0.07,-23.73,-2.03,-13.10,30.51
144457,-0.02,-0.74,0.08,-25.37,-2.81,-11.19,30.51
144467,-0.02,-0.74,0.09,-26.93,-2.20,-8.40,30.51
144477,-0.01,-0.74,0.06,-30.17,0.73,-3.97,30.51
144487,-0.01,-0.71,0.03,-35.97,3.89,0.05,30.51
144497,0.01,-0.69,-0.01,-44.67,8.29,3.71,30.46
144507,0.02,-0.69,-0.03,-55.85,9.85,4.84,30.55
144517,-0.01,-0.70,-0.04,-66.79,5.94,4.06,30.55
144527,-0.02,-0.73,-0.02,-74.32,1.44,3.19,30.55
144537,0.01,-0.77,-0.02,-76.14,-2.79,0.92,30.55
144547,-0.01,-0.83,0.03,-73.39,-2.14,-1.25,30.55
144557,-0.01,-0.87,0.07,-64.11,-3.01,-2.18,30.46
144567,-0.01,-0.91,0.08,-54.29,-2.85,-1.54,30.46
144577,-0.01,-0.93,0.07,-45.01,-0.81,1.02,30.51
144587,-0.01,-0.94,0.05,-36.73,2.72,4.03,30.51
144597,-0.02,-0.96,0.02,-32.78,4.08,6.81,30.60
144607,-0.00,-0.94,-0.01,-32.73,7.13,7.08,30.41
144617,-0.01,-0.92,-0.04,-35.16,6.53,5.07,30.41
144627,-0.02,-0.89,-0.08,-40.20,1.76,1.04,30.51
144637,-0.02,-0.86,-0.11,-47.37,-3.33,-2.87,30.55
144647,-0.01,-0.85,-0.12,-54.40,-6.35,-5.40,30.51
144657,-0.00,-0.85,-0.12,-59.66,-8.96,-6.75,30.46
144667,0.02,-0.89,-0.11,-61.45,-10.29,-8.26,30.55
144677,0.04,-0.92,-0.11,-60.06,-9.39,-10.72,30.55
144687,0.05,-0.92,-0.11,-56.63,-8.06,-11.98,30.55
144697,0.04,-0.93,-0.11,-52.73,-8.03,-12.44,30.46
144707,0.04,-0.97,-0.10,-47.59,-7.25,-11.33,30.46
144717,0.03,-1.00,-0.09,-42.99,-7.63,-10.75,30.55
144727,-0.01,-1.02,-0.09,-40.43,-6.73,-10.41,30.41
144737,-0.00,-1.04,-0.07,-38.75,-6.82,-9.66,30.60
144747,0.00,-1.05,-0.06,-36.56,-7.10,-10.78,30.41
144757,0.02,-1.06,-0.08,-35.31,-6.40,-13.68,30.51
144767,0.02,-1.05,-0.09,-32.06,-10.21,-17.91,30.51
144777,0.02,-1.02,-0.11,-26.64,-14.84,-22.18,30.60
144787,0.05,-0.97,-0.17,-21.80,-15.11,-24.00,30.41
144797,0.04,-0.91,-0.24,-21.71,-14.69,-22.75,30.41
144807,0.05,-0.87,-0.28,-25.62,-14.23,-18.55,30.55
144817,0.03,-0.85,-0.30,-32.21,-12.37,-13.73,30.46
144827,0.04,-0.87,-0.28,-37.80,-11.76,-10.08,30.46
144837,0.03,-0.92,-0.27,-37.05,-11.92,-10.12,30.46
144847,0.05,-0.93,-0.25,-33.82,-13.08,-11.60,30.46
144857,0.06,-0.95,-0.25,-28.92,-16.38,-12.15,30.46
144867,0.05,-0.92,-0.27,-27.39,-21.11,-14.35,30.46
144877,0.06,-0.90,-0.29,-29.01,-24.96,-14.49,30.51
144887,0.08,-0.88,-0.32,-31.45,-23.04,-14.41,30.51
144897,0.08,-0.85,-0.35,-30.79,-17.54,-12.43,30.41
144907,0.07,-0.86,-0.37,-30.66,-12.93,-6.72,30.51
