Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
154087,-0.14,-0.37,1.14,-4.40,-8.55,4.08,30.69
154097,-0.12,-0.39,1.16,-1.77,-6.06,6.95,30.60
154107,-0.07,-0.41,1.14,1.91,-3.66,8.38,30.69
154117,-0.02,-0.43,1.13,5.60,-3.74,9.08,30.69
154127,0.03,-0.45,1.09,8.31,-4.81,8.20,30.74
154137,0.07,-0.46,1.07,9.54,-8.15,4.52,30.55
154147,0.15,-0.45,1.00,8.60,-7.48,0.84,30.65
154157,0.15,-0.47,1.00,8.34,-6.00,-1.47,30.65
154167,0.19,-0.47,0.95,10.98,1.68,-2.44,30.65
154177,0.19,-0.45,0.94,12.95,7.36,-4.73,30.65
154187,0.18,-0.42,0.92,11.04,8.90,-7.98,30.65
154197,0.12,-0.40,0.90,6.98,9.73,-9.59,30.60
154207,0.10,-0.39,0.94,3.95,6.05,-11.47,30.60
154217,0.06,-0.40,0.98,1.71,5.54,-10.17,30.51
154227,0.04,-0.41,1.02,1.19,3.04,-8.90,30.69
154237,0.01,-0.44,1.05,1.66,-4.95,-9.13,30.69
154247,0.03,-0.43,1.03,4.35,-13.08,-8.35,30.69
154257,0.09,-0.39,0.98,6.38,-15.56,-7.34,30.65
154267,0.16,-0.38,0.95,5.53,-12.58,-7.33,30.65
154277,0.21,-0.38,0.92,3.47,-3.25,-8.82,30.65
154287,0.23,-0.39,0.93,0.98,6.79,-11.94,30.65
154297,0.18,-0.39,0.99,-1.50,11.08,-15.51,30.65
154307,0.15,-0.42,1.05,-2.14,10.84,-18.89,30.74
154317,0.11,-0.44,1.09,0.21,7.63,-21.89,30.69
154327,0.08,-0.45,1.11,3.66,2.61,-23.88,30.60
154337,0.08,-0.44,1.09,7.86,-1.48,-23.62,30.60
154347,0.09,-0.43,1.07,10.46,-3.56,-23.05,30.60
154357,0.14,-0.41,1.02,12.12,-4.12,-23.71,30.69
154367,0.17,-0.38,0.98,12.12,-2.47,-27.16,30.69
154377,0.18,-0.35,0.94,9.53,-0.08,-31.02,30.55
154387,0.18,-0.33,0.94,6.84,3.94,-33.36,30.65
