Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
181657,0.01,-0.39,0.99,-4.11,0.31,0.52,30.93
181667,0.02,-0.39,0.98,-4.46,1.33,0.14,30.84
181677,0.03,-0.38,0.99,-5.37,2.47,-1.01,30.88
181687,0.02,-0.39,0.98,-6.21,3.36,-1.44,30.88
181697,0.02,-0.38,0.97,-6.55,3.22,-2.84,30.98
181707,-0.01,-0.38,0.99,-6.92,5.22,-1.85,30.88
181717,-0.01,-0.38,0.99,-7.44,5.51,-1.42,30.79
181727,-0.02,-0.39,1.02,-7.66,3.59,-1.04,30.84
181737,-0.01,-0.40,1.00,-6.15,3.42,-1.88,30.88
181747,-0.01,-0.40,1.00,-5.28,3.47,-2.46,30.88
181757,-0.01,-0.39,1.02,-4.64,2.90,-2.31,30.93
181767,-0.02,-0.40,1.00,-4.00,2.61,-1.47,30.93
181777,-0.03,-0.38,0.99,-4.12,4.03,-0.92,30.93
181787,-0.05,-0.39,1.01,-5.02,3.98,-0.47,30.93
181797,-0.06,-0.39,1.01,-5.44,3.89,-0.20,30.93
181807,-0.08,-0.39,1.03,-5.77,3.80,0.89,30.93
181817,-0.09,-0.40,1.03,-5.56,2.78,2.69,30.93
181827,-0.11,-0.41,1.06,-4.43,1.85,4.21,30.88
181837,-0.15,-0.43,1.10,-3.15,0.41,5.63,30.88
181847,-0.18,-0.42,1.13,-2.85,1.77,5.85,30.88
181857,-0.25,-0.45,1.20,-1.15,-5.37,7.51,30.88
181867,-0.31,-0.48,1.27,1.74,-11.42,10.21,30.88
181877,-0.37,-0.49,1.31,8.58,-19.10,15.01,30.88
181887,-0.39,-0.48,1.31,15.25,-26.29,20.23,30.88
181897,-0.43,-0.46,1.26,20.08,-36.46,25.51,30.84
181907,-0.42,-0.42,1.24,21.50,-44.17,30.93,30.84
181917,-0.40,-0.40,1.18,21.40,-47.69,36.05,30.84
181927,-0.37,-0.39,1.13,18.79,-47.80,41.27,30.84
181937,-0.35,-0.38,1.11,15.42,-46.87,45.73,30.84
181947,-0.33,-0.39,1.10,12.61,-45.51,49.94,30.84
181957,-0.35,-0.41,1.10,11.36,-44.92,54.58,30.84
181967,-0.35,-0.43,1.11,12.23,-45.66,59.88,30.84
181977,-0.34,-0.42,1.11,12.21,-47.42,65.04,30.84
181987,-0.33,-0.44,1.10,13.50,-50.76,69.79,30.88
181997,-0.32,-0.44,1.08,13.97,-53.48,74.76,30.88
182007,-0.29,-0.45,1.06,14.37,-55.63,80.05,30.98
182017,-0.25,-0.45,1.03,13.62,-53.19,85.18,30.88
182027,-0.22,-0.45,0.99,11.79,-47.34,89.95,30.84
182037,-0.20,-0.46,0.96,9.30,-41.80,94.95,30.79
182047,-0.18,-0.46,0.96,6.92,-37.15,100.21,30.88
182057,-0.16,-0.47,0.97,4.12,-29.05,103.16,30.93
182067,-0.15,-0.47,0.96,0.06,-23.62,102.96,30.93
182077,-0.16,-0.49,0.96,-1.27,-17.95,103.10,30.84
182087,-0.17,-0.50,0.97,-0.87,-14.61,104.58,30.93
182097,-0.18,-0.52,0.97,-0.14,-16.14,107.94,30.84
182107,-0.16,-0.54,0.96,1.83,-18.70,110.56,30.93
