Millis,Acce_X,Acce_Y,Acce_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp
210677,-0.12,-0.99,0.24,3.66,-47.59,-24.50,30.79
210687,-0.08,-0.99,0.21,4.78,-48.55,-18.56,30.79
210697,-0.04,-0.99,0.19,3.47,-43.28,-13.15,30.88
210707,-0.04,-1.00,0.20,0.89,-41.62,-11.60,30.84
210717,-0.03,-1.01,0.23,-2.17,-40.98,-14.29,30.84
210727,-0.03,-0.99,0.24,-3.50,-45.47,-19.01,30.84
210737,-0.04,-0.98,0.22,-1.62,-46.46,-22.69,30.84
210747,-0.09,-1.01,0.25,1.04,-50.93,-23.76,30.74
210757,-0.12,-1.04,0.31,4.05,-55.13,-23.25,30.84
210767,-0.17,-1.06,0.35,10.24,-62.81,-20.72,30.84
210777,-0.15,-1.06,0.32,19.10,-65.36,-17.56,30.79
210787,-0.13,-1.05,0.32,25.39,-60.17,-16.47,30.79
210797,-0.16,-1.04,0.33,30.21,-59.95,-15.66,30.88
210807,-0.16,-1.05,0.33,34.53,-57.98,-14.38,30.69
210817,-0.19,-1.04,0.35,35.94,-62.46,-13.33,30.88
210827,-0.20,-1.04,0.34,37.10,-66.56,-12.38,30.79
210837,-0.20,-1.04,0.31,39.31,-66.60,-12.66,30.74
210847,-0.18,-1.04,0.32,42.32,-62.32,-12.52,30.84
210857,-0.18,-1.04,0.31,42.96,-58.49,-10.79,30.74
210867,-0.19,-1.02,0.34,41.19,-57.57,-9.40,30.84
210877,-0.19,-1.00,0.33,39.31,-56.81,-7.92,30.84
210887,-0.20,-1.00,0.32,37.05,-53.13,-6.24,30.84
210897,-0.21,-1.04,0.33,35.95,-53.57,-2.66,30.74
210907,-0.22,-1.06,0.37,35.83,-57.77,2.40,30.74
210917,-0.22,-1.06,0.38,35.37,-64.47,7.71,30.84
210927,-0.22,-1.05,0.38,34.98,-73.97,12.50,30.79
210937,-0.19,-1.03,0.35,33.56,-77.97,15.68,30.79
210947,-0.16,-1.00,0.32,29.18,-76.24,20.15,30.79
210957,-0.16,-0.98,0.31,25.28,-77.31,26.73,30.79
210967,-0.12,-0.97,0.27,20.63,-72.78,34.20,30.79
210977,-0.08,-0.96,0.25,14.15,-65.07,43.13,30.79
210987,-0.07,-0.98,0.23,6.89,-57.37,51.40,30.79
210997,-0.06,-1.00,0.29,-0.69,-49.86,56.99,30.93
211007,-0.06,-1.03,0.34,-6.09,-48.84,56.18,30.74
211017,-0.04,-1.06,0.36,-9.69,-53.16,50.46,30.84
211027,-0.05,-1.07,0.37,-9.79,-61.89,42.64,30.74
211037,-0.02,-1.07,0.33,-8.96,-66.23,36.87,30.74
211047,-0.04,-1.08,0.32,-8.61,-67.36,33.98,30.74
211057,-0.04,-1.07,0.35,-9.89,-66.02,32.37,30.65
211067,-0.02,-1.06,0.32,-10.98,-62.05,30.34,30.74
211077,-0.02,-1.05,0.30,-10.98,-57.86,26.47,30.79
211087,0.00,-1.05,0.30,-7.97,-54.81,21.57,30.69
211097,0.01,-1.03,0.32,1.25,-51.59,19.24,30.79
211107,0.01,-1.04,0.29,11.88,-47.21,18.09,30.79
211117,-0.01,-1.02,0.29,17.33,-45.65,16.17,30.79
211127,-0.02,-1.00,0.27,17.04,-45.88,13.59,30.79
211137,-0.02,-0.96,0.28,11.62,-50.64,10.55,30.74
211147,-0.04,-0.94,0.27,4.34,-56.50,6.78,30.79
211157,-0.05,-0.93,0.26,-3.13,-64.67,4.66,30.74
